DATE,MONTH,RainToday,RainTomorrow,BASEL_pressure,BASEL_humidity,BASEL_temp_mean,BASEL_sunshine,BASEL_pressure_lag1,BASEL_humidity_lag1,BASEL_temp_mean_lag1,BASEL_sunshine_lag1
2008-07-28,7,0,0,1.0138,0.7,23.7,10.6,1.0149,0.8,21.4,2.6
2008-07-29,7,0,1,1.0162,0.67,23.7,7.4,1.0138,0.7,23.7,10.6
2008-07-30,7,1,1,1.0172,0.72,23.0,8.0,1.0162,0.67,23.7,7.4
2008-07-31,7,1,1,1.0147,0.57,25.0,9.2,1.0172,0.72,23.0,8.0
2008-08-01,8,1,0,1.0182,0.75,20.6,0.2,1.0147,0.57,25.0,9.2
2008-08-02,8,0,0,1.0193,0.66,21.1,5.2,1.0182,0.75,20.6,0.2
2008-08-03,8,0,1,1.0171,0.68,22.2,8.7,1.0193,0.66,21.1,5.2
2008-08-04,8,1,0,1.0146,0.76,20.2,0.2,1.0171,0.68,22.2,8.7
2008-08-05,8,0,0,1.0171,0.68,20.9,9.7,1.0146,0.76,20.2,0.2
2008-08-06,8,0,1,1.0137,0.66,22.4,10.0,1.0171,0.68,20.9,9.7
2008-08-07,8,1,1,1.0097,0.7,21.8,4.1,1.0137,0.66,22.4,10.0
2008-08-08,8,1,0,1.0133,0.75,17.6,2.9,1.0097,0.7,21.8,4.1
2008-08-09,8,0,1,1.0166,0.69,18.6,6.9,1.0133,0.75,17.6,2.9
2008-08-10,8,1,1,1.0124,0.66,19.8,10.4,1.0166,0.69,18.6,6.9
2008-08-11,8,1,1,1.0076,0.85,18.7,0.7,1.0124,0.66,19.8,10.4
2008-08-12,8,1,0,1.0047,0.92,17.4,0.0,1.0076,0.85,18.7,0.7
2008-08-13,8,0,1,1.0142,0.67,17.5,10.8,1.0047,0.92,17.4,0.0
2008-08-14,8,1,0,1.0161,0.69,17.2,7.3,1.0142,0.67,17.5,10.8
2008-08-15,8,0,0,1.0145,0.85,14.1,0.0,1.0161,0.69,17.2,7.3
2008-08-16,8,0,1,1.0124,0.67,16.1,11.0,1.0145,0.85,14.1,0.0
2008-08-17,8,1,0,1.0127,0.77,16.2,3.4,1.0124,0.67,16.1,11.0
2008-08-18,8,0,1,1.0139,0.68,20.4,11.8,1.0127,0.77,16.2,3.4
2008-08-19,8,1,0,1.0145,0.79,18.9,4.5,1.0139,0.68,20.4,11.8
2008-08-20,8,0,0,1.0187,0.75,17.2,1.6,1.0145,0.79,18.9,4.5
2008-08-21,8,0,1,1.0199,0.69,17.4,10.8,1.0187,0.75,17.2,1.6
2008-08-22,8,1,1,1.0157,0.81,16.2,2.3,1.0199,0.69,17.4,10.8
2008-08-23,8,1,0,1.0161,0.77,15.5,1.1,1.0157,0.81,16.2,2.3
2008-08-24,8,0,0,1.0161,0.7,15.9,11.6,1.0161,0.77,15.5,1.1
2008-08-25,8,0,0,1.0185,0.71,18.5,7.0,1.0161,0.7,15.9,11.6
2008-08-26,8,0,0,1.0229,0.73,18.7,10.5,1.0185,0.71,18.5,7.0
2008-08-27,8,0,0,1.0217,0.7,19.3,12.4,1.0229,0.73,18.7,10.5
2008-08-28,8,0,0,1.0207,0.81,18.1,5.8,1.0217,0.7,19.3,12.4
2008-08-29,8,0,0,1.0194,0.76,17.9,8.9,1.0207,0.81,18.1,5.8
2008-08-30,8,0,1,1.0165,0.71,19.9,11.9,1.0194,0.76,17.9,8.9
2008-08-31,8,1,1,1.0144,0.72,21.6,8.5,1.0165,0.71,19.9,11.9
2008-09-01,9,1,0,1.0182,0.82,18.8,2.0,1.0144,0.72,21.6,8.5
2008-09-02,9,0,1,1.0138,0.75,18.8,8.7,1.0182,0.82,18.8,2.0
2008-09-03,9,1,1,1.009,0.78,18.8,7.4,1.0138,0.75,18.8,8.7
2008-09-04,9,1,0,1.0092,0.91,16.4,0.0,1.009,0.78,18.8,7.4
2008-09-05,9,0,1,1.0056,0.77,19.7,8.1,1.0092,0.91,16.4,0.0
2008-09-06,9,1,1,1.01,0.86,16.6,0.1,1.0056,0.77,19.7,8.1
2008-09-07,9,1,0,1.0146,0.73,16.4,6.4,1.01,0.86,16.6,0.1
2008-09-08,9,0,0,1.0182,0.74,16.3,8.8,1.0146,0.73,16.4,6.4
2008-09-09,9,0,0,1.0173,0.68,18.7,9.7,1.0182,0.74,16.3,8.8
2008-09-10,9,0,1,1.0174,0.74,19.6,4.8,1.0173,0.68,18.7,9.7
2008-09-11,9,1,1,1.011,0.78,20.2,5.8,1.0174,0.74,19.6,4.8
2008-09-12,9,1,1,1.0134,0.82,15.8,0.0,1.011,0.78,20.2,5.8
2008-09-13,9,1,1,1.0136,0.93,13.0,0.0,1.0134,0.82,15.8,0.0
2008-09-14,9,1,1,1.0189,0.83,10.7,0.5,1.0136,0.93,13.0,0.0
2008-09-15,9,1,0,1.0213,0.8,9.4,1.7,1.0189,0.83,10.7,0.5
2008-09-16,9,0,0,1.0214,0.76,9.6,1.9,1.0213,0.8,9.4,1.7
2008-09-17,9,0,1,1.0215,0.79,8.3,5.6,1.0214,0.76,9.6,1.9
2008-09-18,9,1,0,1.0214,0.8,10.2,4.0,1.0215,0.79,8.3,5.6
2008-09-19,9,0,0,1.0226,0.79,13.2,6.8,1.0214,0.8,10.2,4.0
2008-09-20,9,0,0,1.0263,0.64,11.8,8.7,1.0226,0.79,13.2,6.8
2008-09-21,9,0,0,1.0224,0.72,9.1,6.0,1.0263,0.64,11.8,8.7
2008-09-22,9,0,0,1.0189,0.82,9.3,7.2,1.0224,0.72,9.1,6.0
2008-09-23,9,0,0,1.0175,0.8,10.3,2.8,1.0189,0.82,9.3,7.2
2008-09-24,9,0,0,1.0206,0.8,10.4,7.6,1.0175,0.8,10.3,2.8
2008-09-25,9,0,0,1.0254,0.85,11.2,0.4,1.0206,0.8,10.4,7.6
2008-09-26,9,0,0,1.0289,0.7,11.6,5.8,1.0254,0.85,11.2,0.4
2008-09-27,9,0,0,1.0284,0.76,9.7,3.8,1.0289,0.7,11.6,5.8
2008-09-28,9,0,0,1.0254,0.77,10.1,10.6,1.0284,0.76,9.7,3.8
2008-09-29,9,0,0,1.0199,0.78,11.3,6.2,1.0254,0.77,10.1,10.6
2008-09-30,9,0,1,1.0159,0.73,12.5,0.9,1.0199,0.78,11.3,6.2
2008-10-01,10,1,1,1.0116,0.63,14.3,2.1,1.0159,0.73,12.5,0.9
2008-10-02,10,1,1,1.0101,0.69,12.0,0.5,1.0116,0.63,14.3,2.1
2008-10-03,10,1,1,1.0127,0.77,8.5,3.5,1.0101,0.69,12.0,0.5
2008-10-04,10,1,1,1.0212,0.78,7.4,2.6,1.0127,0.77,8.5,3.5
2008-10-05,10,1,1,1.0172,0.75,8.9,7.4,1.0212,0.78,7.4,2.6
2008-10-06,10,1,1,1.0189,0.82,13.8,1.1,1.0172,0.75,8.9,7.4
2008-10-07,10,1,1,1.0175,0.85,14.7,2.1,1.0189,0.82,13.8,1.1
2008-10-08,10,1,1,1.0175,0.81,15.3,2.2,1.0175,0.85,14.7,2.1
2008-10-09,10,1,0,1.0293,0.92,13.3,0.0,1.0175,0.81,15.3,2.2
2008-10-10,10,0,0,1.0337,0.81,14.5,6.8,1.0293,0.92,13.3,0.0
2008-10-11,10,0,0,1.0315,0.77,14.6,9.9,1.0337,0.81,14.5,6.8
2008-10-12,10,0,0,1.0289,0.82,14.5,6.6,1.0315,0.77,14.6,9.9
2008-10-13,10,0,0,1.0239,0.79,15.5,6.0,1.0289,0.82,14.5,6.6
2008-10-14,10,0,1,1.0224,0.81,16.5,5.0,1.0239,0.79,15.5,6.0
2008-10-15,10,1,1,1.0205,0.83,16.0,2.8,1.0224,0.81,16.5,5.0
2008-10-16,10,1,0,1.0169,0.87,13.4,0.0,1.0205,0.83,16.0,2.8
2008-10-17,10,0,0,1.0218,0.76,8.7,8.5,1.0169,0.87,13.4,0.0
2008-10-18,10,0,0,1.0223,0.78,7.4,8.1,1.0218,0.76,8.7,8.5
2008-10-19,10,0,1,1.025,0.8,10.1,9.0,1.0223,0.78,7.4,8.1
2008-10-20,10,1,1,1.0209,0.78,13.4,8.0,1.025,0.8,10.1,9.0
2008-10-21,10,1,1,1.0151,0.88,14.5,0.4,1.0209,0.78,13.4,8.0
2008-10-22,10,1,0,1.0239,0.93,7.4,0.0,1.0151,0.88,14.5,0.4
2008-10-23,10,0,0,1.0293,0.86,7.0,0.0,1.0239,0.93,7.4,0.0
2008-10-24,10,0,0,1.0277,0.83,7.3,9.3,1.0293,0.86,7.0,0.0
2008-10-25,10,0,0,1.0328,0.83,7.1,7.0,1.0277,0.83,7.3,9.3
2008-10-26,10,0,1,1.0266,0.78,9.2,7.1,1.0328,0.83,7.1,7.0
2008-10-27,10,1,1,1.0128,0.87,9.6,0.0,1.0266,0.78,9.2,7.1
2008-10-28,10,1,1,1.0112,0.9,7.9,0.0,1.0128,0.87,9.6,0.0
2008-10-29,10,1,1,1.0069,0.91,4.7,0.0,1.0112,0.9,7.9,0.0
2008-10-30,10,1,1,1.0002,0.86,3.3,3.1,1.0069,0.91,4.7,0.0
2008-10-31,10,1,0,1.0067,0.87,4.0,0.0,1.0002,0.86,3.3,3.1
2008-11-01,11,0,0,1.0092,0.86,4.9,2.7,1.0067,0.87,4.0,0.0
2008-11-02,11,0,0,1.0145,0.85,7.8,1.8,1.0092,0.86,4.9,2.7
2008-11-03,11,0,0,1.014,0.84,10.4,3.9,1.0145,0.85,7.8,1.8
2008-11-04,11,0,0,1.0144,0.92,9.6,0.0,1.014,0.84,10.4,3.9
2008-11-05,11,0,0,1.013,0.9,9.1,0.0,1.0144,0.92,9.6,0.0
2008-11-06,11,0,1,1.0169,0.88,9.0,0.0,1.013,0.9,9.1,0.0
2008-11-07,11,1,0,1.0174,0.81,9.9,4.6,1.0169,0.88,9.0,0.0
2008-11-08,11,0,0,1.023,0.83,8.9,3.7,1.0174,0.81,9.9,4.6
2008-11-09,11,0,0,1.0256,0.83,9.8,0.5,1.023,0.83,8.9,3.7
2008-11-10,11,0,1,1.0237,0.69,12.1,4.6,1.0256,0.83,9.8,0.5
2008-11-11,11,1,0,1.019,0.76,10.2,0.1,1.0237,0.69,12.1,4.6
2008-11-12,11,0,0,1.021,0.81,8.2,2.4,1.019,0.76,10.2,0.1
2008-11-13,11,0,0,1.0253,0.82,6.9,0.0,1.021,0.81,8.2,2.4
2008-11-14,11,0,0,1.0299,0.82,4.3,5.1,1.0253,0.82,6.9,0.0
2008-11-15,11,0,1,1.0311,0.82,3.9,7.5,1.0299,0.82,4.3,5.1
2008-11-16,11,1,1,1.0314,0.88,6.3,0.0,1.0311,0.82,3.9,7.5
2008-11-17,11,1,1,1.0301,0.88,5.9,0.2,1.0314,0.88,6.3,0.0
2008-11-18,11,1,0,1.0195,0.88,5.3,0.0,1.0301,0.88,5.9,0.2
2008-11-19,11,0,0,1.0226,0.84,7.4,0.2,1.0195,0.88,5.3,0.0
2008-11-20,11,0,1,1.0212,0.69,8.4,0.0,1.0226,0.84,7.4,0.2
2008-11-21,11,1,1,1.0113,0.74,7.3,0.0,1.0212,0.69,8.4,0.0
2008-11-22,11,1,1,1.0117,0.79,1.6,0.6,1.0113,0.74,7.3,0.0
2008-11-23,11,1,1,1.0079,0.74,0.8,0.7,1.0117,0.79,1.6,0.6
2008-11-24,11,1,0,0.997,0.86,2.8,1.0,1.0079,0.74,0.8,0.7
2008-11-25,11,0,0,1.0141,0.81,1.1,3.2,0.997,0.86,2.8,1.0
2008-11-26,11,0,0,1.0279,0.84,0.5,3.6,1.0141,0.81,1.1,3.2
2008-11-27,11,0,0,1.0245,0.81,-1.1,7.6,1.0279,0.84,0.5,3.6
2008-11-28,11,0,0,1.0074,0.84,-1.8,0.0,1.0245,0.81,-1.1,7.6
2008-11-29,11,0,0,0.9973,0.79,1.2,3.8,1.0074,0.84,-1.8,0.0
2008-11-30,11,0,0,0.9969,0.74,3.9,4.7,0.9973,0.79,1.2,3.8
2008-12-01,12,0,1,1.0015,0.82,2.7,0.0,0.9969,0.74,3.9,4.7
2008-12-02,12,1,1,1.0127,0.74,2.6,2.1,1.0015,0.82,2.7,0.0
2008-12-03,12,1,1,1.0059,0.71,2.0,0.4,1.0127,0.74,2.6,2.1
2008-12-04,12,1,1,1.0002,0.76,5.7,0.1,1.0059,0.71,2.0,0.4
2008-12-05,12,1,1,0.9971,0.77,6.5,0.6,1.0002,0.76,5.7,0.1
2008-12-06,12,1,0,1.0121,0.8,5.0,0.2,0.9971,0.77,6.5,0.6
2008-12-07,12,0,0,1.0268,0.83,3.5,0.8,1.0121,0.8,5.0,0.2
2008-12-08,12,0,1,1.0278,0.83,1.1,6.7,1.0268,0.83,3.5,0.8
2008-12-09,12,1,1,1.0189,0.83,1.0,2.3,1.0278,0.83,1.1,6.7
2008-12-10,12,1,1,1.014,0.94,0.5,0.0,1.0189,0.83,1.0,2.3
2008-12-11,12,1,0,1.0135,0.94,0.4,0.0,1.014,0.94,0.5,0.0
2008-12-12,12,0,0,1.0193,0.92,0.0,0.0,1.0135,0.94,0.4,0.0
2008-12-13,12,0,0,1.0084,0.86,-0.5,6.0,1.0193,0.92,0.0,0.0
2008-12-14,12,0,0,1.0014,0.91,-2.9,0.0,1.0084,0.86,-0.5,6.0
2008-12-15,12,0,1,1.0117,0.93,-0.6,0.0,1.0014,0.91,-2.9,0.0
2008-12-16,12,1,1,1.0144,0.91,0.3,0.0,1.0117,0.93,-0.6,0.0
2008-12-17,12,1,1,1.0162,0.9,0.3,0.0,1.0144,0.91,0.3,0.0
2008-12-18,12,1,0,1.0242,0.91,0.7,0.0,1.0162,0.9,0.3,0.0
2008-12-19,12,0,0,1.0285,0.9,2.8,0.0,1.0242,0.91,0.7,0.0
2008-12-20,12,0,0,1.0326,0.82,5.0,0.0,1.0285,0.9,2.8,0.0
2008-12-21,12,0,0,1.0359,0.84,8.1,0.0,1.0326,0.82,5.0,0.0
2008-12-22,12,0,0,1.0369,0.77,7.0,0.0,1.0359,0.84,8.1,0.0
2008-12-23,12,0,0,1.0363,0.91,3.5,1.5,1.0369,0.77,7.0,0.0
2008-12-24,12,0,0,1.0334,0.94,1.5,1.1,1.0363,0.91,3.5,1.5
2008-12-25,12,0,0,1.0278,0.79,3.3,0.7,1.0334,0.94,1.5,1.1
2008-12-26,12,0,0,1.0296,0.55,0.5,7.0,1.0278,0.79,3.3,0.7
2008-12-27,12,0,0,1.0312,0.68,-1.5,0.5,1.0296,0.55,0.5,7.0
2008-12-28,12,0,0,1.0277,0.64,-1.3,0.0,1.0312,0.68,-1.5,0.5
2008-12-29,12,0,0,1.0308,0.78,-2.9,6.0,1.0277,0.64,-1.3,0.0
2008-12-30,12,0,1,1.0321,0.81,-2.4,5.5,1.0308,0.78,-2.9,6.0
2008-12-31,12,1,0,1.0279,0.89,-0.3,0.0,1.0321,0.81,-2.4,5.5
2009-01-01,1,0,0,1.0284,0.84,1.5,7.1,1.0279,0.89,-0.3,0.0
2009-01-02,1,0,0,1.0262,0.89,-1.0,0.0,1.0284,0.84,1.5,7.1
2009-01-03,1,0,0,1.0263,0.72,-3.1,2.9,1.0262,0.89,-1.0,0.0
2009-01-04,1,0,1,1.0239,0.75,-3.7,5.4,1.0263,0.72,-3.1,2.9
2009-01-05,1,1,1,1.0197,0.84,-4.1,0.0,1.0239,0.75,-3.7,5.4
2009-01-06,1,1,0,1.0196,0.86,-4.2,0.0,1.0197,0.84,-4.1,0.0
2009-01-07,1,0,0,1.0223,0.84,-5.7,0.0,1.0196,0.86,-4.2,0.0
2009-01-08,1,0,0,1.0278,0.82,-6.4,6.3,1.0223,0.84,-5.7,0.0
2009-01-09,1,0,0,1.0303,0.87,-6.1,6.3,1.0278,0.82,-6.4,6.3
2009-01-10,1,0,0,1.0311,0.84,-5.1,6.1,1.0303,0.87,-6.1,6.3
2009-01-11,1,0,0,1.035,0.81,-5.0,7.8,1.0311,0.84,-5.1,6.1
2009-01-12,1,0,0,1.0301,0.78,-4.7,7.8,1.035,0.81,-5.0,7.8
2009-01-13,1,0,1,1.0209,0.76,-3.1,7.8,1.0301,0.78,-4.7,7.8
2009-01-14,1,1,0,1.019,0.87,-2.3,0.9,1.0209,0.76,-3.1,7.8
2009-01-15,1,0,0,1.0215,0.93,0.6,0.7,1.019,0.87,-2.3,0.9
2009-01-16,1,0,0,1.0254,0.81,-0.1,7.0,1.0215,0.93,0.6,0.7
2009-01-17,1,0,1,1.0243,0.79,0.0,5.4,1.0254,0.81,-0.1,7.0
2009-01-18,1,1,1,1.0125,0.79,3.1,0.0,1.0243,0.79,0.0,5.4
2009-01-19,1,1,0,1.0016,0.72,7.3,0.3,1.0125,0.79,3.1,0.0
2009-01-20,1,0,0,1.0014,0.75,4.3,0.3,1.0016,0.72,7.3,0.3
2009-01-21,1,0,0,1.0097,0.86,2.2,0.4,1.0014,0.75,4.3,0.3
2009-01-22,1,0,1,1.0064,0.78,1.5,7.7,1.0097,0.86,2.2,0.4
2009-01-23,1,1,0,0.9875,0.71,6.1,0.6,1.0064,0.78,1.5,7.7
2009-01-24,1,0,0,0.9914,0.76,2.6,0.0,0.9875,0.71,6.1,0.6
2009-01-25,1,0,0,1.0006,0.75,2.0,8.3,0.9914,0.76,2.6,0.0
2009-01-26,1,0,0,1.0027,0.79,0.9,2.3,1.0006,0.75,2.0,8.3
2009-01-27,1,0,0,1.0139,0.86,-0.2,0.7,1.0027,0.79,0.9,2.3
2009-01-28,1,0,0,1.0186,0.84,-0.8,2.5,1.0139,0.86,-0.2,0.7
2009-01-29,1,0,0,1.0198,0.73,0.8,0.0,1.0186,0.84,-0.8,2.5
2009-01-30,1,0,0,1.0211,0.77,0.2,2.6,1.0198,0.73,0.8,0.0
2009-01-31,1,0,1,1.017,0.68,-1.1,0.2,1.0211,0.77,0.2,2.6
2009-02-01,2,1,0,1.0065,0.7,-1.0,0.0,1.017,0.68,-1.1,0.2
2009-02-02,2,0,0,1.0007,0.89,-1.5,0.4,1.0065,0.7,-1.0,0.0
2009-02-03,2,0,0,1.001,0.81,0.8,7.4,1.0007,0.89,-1.5,0.4
2009-02-04,2,0,1,0.9996,0.81,3.4,1.4,1.001,0.81,0.8,7.4
2009-02-05,2,1,1,0.9993,0.79,3.7,0.1,0.9996,0.81,3.4,1.4
2009-02-06,2,1,1,0.9942,0.88,5.1,0.1,0.9993,0.79,3.7,0.1
2009-02-07,2,1,1,0.9919,0.88,3.5,0.0,0.9942,0.88,5.1,0.1
2009-02-08,2,1,1,1.0066,0.84,1.0,0.0,0.9919,0.88,3.5,0.0
2009-02-09,2,1,1,1.0102,0.8,1.3,0.0,1.0066,0.84,1.0,0.0
2009-02-10,2,1,1,1.0031,0.68,7.0,0.7,1.0102,0.8,1.3,0.0
2009-02-11,2,1,1,1.0172,0.71,2.2,4.3,1.0031,0.68,7.0,0.7
2009-02-12,2,1,1,1.0201,0.75,0.3,3.1,1.0172,0.71,2.2,4.3
2009-02-13,2,1,1,1.0226,0.7,-0.4,4.2,1.0201,0.75,0.3,3.1
2009-02-14,2,1,0,1.0253,0.79,-0.8,1.6,1.0226,0.7,-0.4,4.2
2009-02-15,2,0,1,1.0307,0.76,-1.9,6.5,1.0253,0.79,-0.8,1.6
2009-02-16,2,1,1,1.0273,0.79,-0.4,0.0,1.0307,0.76,-1.9,6.5
2009-02-17,2,1,0,1.0223,0.89,2.4,0.0,1.0273,0.79,-0.4,0.0
2009-02-18,2,0,0,1.0264,0.58,-1.8,9.5,1.0223,0.89,2.4,0.0
2009-02-19,2,0,1,1.0297,0.65,-3.3,8.6,1.0264,0.58,-1.8,9.5
2009-02-20,2,1,1,1.0324,0.7,-0.1,0.1,1.0297,0.65,-3.3,8.6
2009-02-21,2,1,1,1.0322,0.83,3.1,0.1,1.0324,0.7,-0.1,0.1
2009-02-22,2,1,1,1.0284,0.87,3.0,0.0,1.0322,0.83,3.1,0.1
2009-02-23,2,1,0,1.0222,0.83,4.5,0.2,1.0284,0.87,3.0,0.0
2009-02-24,2,0,0,1.0251,0.78,4.0,0.6,1.0222,0.83,4.5,0.2
2009-02-25,2,0,0,1.0305,0.71,3.1,5.8,1.0251,0.78,4.0,0.6
2009-02-26,2,0,0,1.0269,0.7,4.1,1.0,1.0305,0.71,3.1,5.8
2009-02-27,2,0,0,1.0235,0.69,6.6,3.7,1.0269,0.7,4.1,1.0
2009-02-28,2,0,1,1.017,0.67,7.0,9.7,1.0235,0.69,6.6,3.7
2009-03-01,3,1,1,1.0136,0.71,6.7,0.5,1.017,0.67,7.0,9.7
2009-03-02,3,1,1,1.0168,0.87,6.8,0.0,1.0136,0.71,6.7,0.5
2009-03-03,3,1,1,1.0159,0.85,5.6,0.3,1.0168,0.87,6.8,0.0
2009-03-04,3,1,1,0.9947,0.76,5.7,2.8,1.0159,0.85,5.6,0.3
2009-03-05,3,1,1,0.9885,0.89,3.2,0.0,0.9947,0.76,5.7,2.8
2009-03-06,3,1,0,1.0013,0.89,2.3,0.0,0.9885,0.89,3.2,0.0
2009-03-07,3,0,1,1.0163,0.7,3.6,5.9,1.0013,0.89,2.3,0.0
2009-03-08,3,1,1,1.0144,0.71,5.4,0.2,1.0163,0.7,3.6,5.9
2009-03-09,3,1,1,1.0179,0.73,4.3,0.9,1.0144,0.71,5.4,0.2
2009-03-10,3,1,0,1.0179,0.74,5.6,0.0,1.0179,0.73,4.3,0.9
2009-03-11,3,0,0,1.024,0.72,5.3,2.4,1.0179,0.74,5.6,0.0
2009-03-12,3,0,0,1.0274,0.68,4.8,0.0,1.024,0.72,5.3,2.4
2009-03-13,3,0,0,1.0232,0.64,9.5,4.0,1.0274,0.68,4.8,0.0
2009-03-14,3,0,0,1.0206,0.7,9.1,2.7,1.0232,0.64,9.5,4.0
2009-03-15,3,0,0,1.0284,0.59,9.9,4.2,1.0206,0.7,9.1,2.7
2009-03-16,3,0,0,1.0319,0.65,8.4,6.7,1.0284,0.59,9.9,4.2
2009-03-17,3,0,0,1.0324,0.71,7.4,9.5,1.0319,0.65,8.4,6.7
2009-03-18,3,0,0,1.0305,0.67,7.1,8.4,1.0324,0.71,7.4,9.5
2009-03-19,3,0,0,1.0245,0.49,6.1,9.6,1.0305,0.67,7.1,8.4
2009-03-20,3,0,0,1.0286,0.49,3.0,5.8,1.0245,0.49,6.1,9.6
2009-03-21,3,0,0,1.029,0.52,2.2,11.3,1.0286,0.49,3.0,5.8
2009-03-22,3,0,1,1.028,0.53,5.1,7.5,1.029,0.52,2.2,11.3
2009-03-23,3,1,1,1.0196,0.61,7.6,2.7,1.028,0.53,5.1,7.5
2009-03-24,3,1,1,1.0126,0.78,4.3,3.8,1.0196,0.61,7.6,2.7
2009-03-25,3,1,1,1.0106,0.72,4.7,0.3,1.0126,0.78,4.3,3.8
2009-03-26,3,1,1,1.0125,0.72,7.0,0.4,1.0106,0.72,4.7,0.3
2009-03-27,3,1,1,1.0073,0.72,8.9,1.8,1.0125,0.72,7.0,0.4
2009-03-28,3,1,1,1.0038,0.81,7.1,0.0,1.0073,0.72,8.9,1.8
2009-03-29,3,1,0,1.0099,0.73,6.3,0.4,1.0038,0.81,7.1,0.0
2009-03-30,3,0,0,1.0182,0.72,6.1,0.8,1.0099,0.73,6.3,0.4
2009-03-31,3,0,0,1.0191,0.62,8.6,4.6,1.0182,0.72,6.1,0.8
2009-04-01,4,0,0,1.015,0.69,8.1,0.0,1.0191,0.62,8.6,4.6
2009-04-02,4,0,0,1.014,0.71,11.6,3.0,1.015,0.69,8.1,0.0
2009-04-03,4,0,0,1.0182,0.61,14.4,5.3,1.014,0.71,11.6,3.0
2009-04-04,4,0,0,1.0213,0.7,12.4,1.9,1.0182,0.61,14.4,5.3
2009-04-05,4,0,1,1.0211,0.71,12.9,5.6,1.0213,0.7,12.4,1.9
2009-04-06,4,1,1,1.0149,0.66,14.0,10.1,1.0211,0.71,12.9,5.6
2009-04-07,4,1,0,1.0128,0.6,14.0,7.4,1.0149,0.66,14.0,10.1
2009-04-08,4,0,0,1.0177,0.7,12.2,0.9,1.0128,0.6,14.0,7.4
2009-04-09,4,0,0,1.0159,0.62,14.0,11.5,1.0177,0.7,12.2,0.9
2009-04-10,4,0,0,1.0087,0.49,15.7,12.1,1.0159,0.62,14.0,11.5
2009-04-11,4,0,0,1.0075,0.49,15.8,9.6,1.0087,0.49,15.7,12.1
2009-04-12,4,0,0,1.0092,0.64,13.7,0.0,1.0075,0.49,15.8,9.6
2009-04-13,4,0,0,1.0081,0.69,14.7,7.8,1.0092,0.64,13.7,0.0
2009-04-14,4,0,0,1.008,0.63,15.6,10.0,1.0081,0.69,14.7,7.8
2009-04-15,4,0,1,1.0075,0.51,16.2,10.4,1.008,0.63,15.6,10.0
2009-04-16,4,1,1,1.0091,0.75,11.5,0.4,1.0075,0.51,16.2,10.4
2009-04-17,4,1,0,1.0111,0.69,11.1,3.3,1.0091,0.75,11.5,0.4
2009-04-18,4,0,0,1.0141,0.69,10.8,6.0,1.0111,0.69,11.1,3.3
2009-04-19,4,0,1,1.0181,0.75,11.1,6.0,1.0141,0.69,10.8,6.0
2009-04-20,4,1,1,1.0187,0.74,13.5,3.3,1.0181,0.75,11.1,6.0
2009-04-21,4,1,0,1.0195,0.77,14.1,6.7,1.0187,0.74,13.5,3.3
2009-04-22,4,0,0,1.0206,0.62,15.3,7.8,1.0195,0.77,14.1,6.7
2009-04-23,4,0,1,1.0215,0.5,12.0,12.0,1.0206,0.62,15.3,7.8
2009-04-24,4,1,0,1.0169,0.56,11.0,7.9,1.0215,0.5,12.0,12.0
2009-04-25,4,0,0,1.0124,0.48,15.6,10.1,1.0169,0.56,11.0,7.9
2009-04-26,4,0,1,1.0081,0.58,14.5,2.0,1.0124,0.48,15.6,10.1
2009-04-27,4,1,1,1.0071,0.72,11.6,0.0,1.0081,0.58,14.5,2.0
2009-04-28,4,1,0,1.0063,0.77,9.4,0.0,1.0071,0.72,11.6,0.0
2009-04-29,4,0,0,1.012,0.69,9.3,2.3,1.0063,0.77,9.4,0.0
2009-04-30,4,0,0,1.0186,0.63,10.9,4.8,1.012,0.69,9.3,2.3
2009-05-01,5,0,1,1.022,0.63,13.7,8.3,1.0186,0.63,10.9,4.8
2009-05-02,5,1,1,1.0269,0.77,13.8,5.2,1.022,0.63,13.7,8.3
2009-05-03,5,1,1,1.0243,0.69,14.5,6.9,1.0269,0.77,13.8,5.2
2009-05-04,5,1,0,1.025,0.66,11.1,4.8,1.0243,0.69,14.5,6.9
2009-05-05,5,0,0,1.026,0.62,10.3,1.1,1.025,0.66,11.1,4.8
2009-05-06,5,0,1,1.0227,0.63,14.2,6.5,1.026,0.62,10.3,1.1
2009-05-07,5,1,1,1.0184,0.55,16.7,12.9,1.0227,0.63,14.2,6.5
2009-05-08,5,1,1,1.0174,0.72,17.0,4.2,1.0184,0.55,16.7,12.9
2009-05-09,5,1,1,1.0176,0.8,16.8,5.0,1.0174,0.72,17.0,4.2
2009-05-10,5,1,1,1.0178,0.77,16.6,3.4,1.0176,0.8,16.8,5.0
2009-05-11,5,1,1,1.015,0.79,17.7,1.9,1.0178,0.77,16.6,3.4
2009-05-12,5,1,1,1.0156,0.82,16.9,1.0,1.015,0.79,17.7,1.9
2009-05-13,5,1,1,1.0141,0.82,17.8,3.6,1.0156,0.82,16.9,1.0
2009-05-14,5,1,1,1.0084,0.77,18.0,0.7,1.0141,0.82,17.8,3.6
2009-05-15,5,1,1,1.0103,0.86,14.0,0.0,1.0084,0.77,18.0,0.7
2009-05-16,5,1,1,1.0162,0.7,14.1,6.1,1.0103,0.86,14.0,0.0
2009-05-17,5,1,1,1.0144,0.67,18.1,8.5,1.0162,0.7,14.1,6.1
2009-05-18,5,1,0,1.0213,0.69,15.2,3.6,1.0144,0.67,18.1,8.5
